token_type,token_address,receiver,amount,id
erc20,0x4200000000000000000000000000000000000042,0xC529f8B3Ba2B9ffC16c00f108780E91E752D8567,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x802dbD9Af9055C0c8C92C610106618289D31eff9,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xd70A9dcD0753dD7aD9Cc49d434B91659A6165512,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x4CB11cc4Ce988B40a6C20E798904199519a665fa,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x9C529Af39499Eec506aC31fDfA13bb299C2C2A55,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x827B4277CeD13f7eCD6d37CC214C26bc6Ba1D76B,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xd5BAF6781D46f7c360e45c6F3831349dE9Af6BeE,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x61AdAa3e0E765C3907359D04F2a076cbCA18b179,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xb2eec968B68B9BDd10Bc8E0BC0aABfcC1Ef90ecB,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xce49856f5D8c8091F0831e60045F91F0db020EFC,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x5f28bf542f84F06d8b836993B3d27f65781Fd1A2,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xabC568a0F7E346ac95FE9D7ED0864DA46FcA7d1A,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x5766B1aFaB4981959d56bEd3Ba11BE2b422E6F54,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x96ce0AECdD145136Bc94b3484c57ee4572064A4f,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x2d0f57cFdc8A3c5759aE6579b10e2D31f2738f0D,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xAa0915C81f02a963A52F55F5D426FEB58F8278FC,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xFa93c9A95727268b88Ff77b5396ED3B8b59a1BA1,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x95d1750822e8D87423961E9d0A9C91e303Fa3b19,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xc330Feb66993346B932d397e085B6FC4234f97d9,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x396E17973a47e7C663CcC6cd6f1E5B0523100CE3,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xdcBce4bbBf3b6299f687b209c4B031DcC7D78A7e,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x0CAf6FEf595e25bD18083D07f4c1D143Ee33E298,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x98eB9e06a3A919348F9d8a20e94997E82Fd9ecef,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x54316Fec7AA48213439F0d9085175F930b7C815e,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xf9d5755695f927f60a82c12A2109a9D3de33294F,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x2bC12061C8912505978472C21d4a23dB43AF62aA,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xe19c73656bd9cc7efCDbADf8d9A82db6bB38c5bb,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xE2e14BAe59D7fE80eC0453213cC425f2CA0f616A,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x434ea8E0304e03f40fFda3eFe6B06fa11846a4A4,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x426cf0A8423A9522A78cd3325984AE000D425EeB,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x9B41530560681FaF2297DE704b1dF682759b0eB8,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x184d473862543B07bEF4D217fd3D5C0D8893E71f,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x877bfd84480d236Ff4209050eEE02CFbcc0BCC27,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xfF6139236404725d723E47Ee0068A8572a2f2f71,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x895eA5c14E3F46D5718aA9f74b76f7e127E1B3C6,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x61080Ab085C130C7cc3262B82A0B11CBd0135702,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x2984Bb4953cfCE2cEc957388BE686D6c38779234,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x1A81AFd356cF715dBa4b59d8242550BC7b7AD186,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x863314e95f894639Bab022b2189CecFe8c086ABd,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x529656620D914443405A55ec42Ad0eAEaF0b4A2c,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x138A87c80d1659AEe5e729221cA4872F51B2937d,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x6e51fCF145Ef73D29f67026DF3365c82B3a1538f,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xf3a019D2f83D311bcDA86E380fBB36041ecfff64,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x43260994621E508b5Ca41D74b606d4000A46838E,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x16b0d2FF92fB7651Cb6C5be722a32376BB190315,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xe0CdfBEAa6964cd87055832cB4EE928450189F31,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x0d7876Fb02C6A64eC468b3B5014759AF1BC2ABeD,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xc8Cf6B03C2Aa80de2579dF02aA3beD1e716E1680,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x119a849400dd8b61c8AB8995cb37AF32dBBD2D8B,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x61f4f2E7f9F1ea9A5D8e47B6307F7c1bd2e942F7,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xA2D35E418814A8b6367c66a5ac2FEc8ea16332b2,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x0B6D7B0309c7123c5Ec04B00cc92cf1b9082C8C9,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x25CC275CFE3Cce1700E816e00d4CD1f60872038A,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x1d347c5253586FA0412B0abe3452a2c958f894e5,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x258B3859Bd1ec183E1CB0d124590894a0DCf85a4,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x736eD70a9059978A9C7733cD65E780f0c7bD162c,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x9924A2191Db3Dac662dAa48eF9F31a9EEf1d5962,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xb001373b6F8d09Af6560fB689Aa5f3463F9709e1,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x09b93AbCA90eC10B8572d257Ed691c8F82Fc1A3c,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xB1aBD733F367137667460Eb821989BEB77d60939,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xA63b833C4bB36bF5E9d1C981Fb17a4fF37dD68f3,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xF95dFb129223Ae03Dc8121b16EE8C872DB8D396d,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x1c85d6Ae1336D0e4E3F165bbfA9641bfA04CeDb1,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x3491aeF77C91edD435347CC61a926a31157a497d,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xC5aFc3a0F462C5a387393421b6A253204a3Be8D2,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x391985Fdf0F28De092027D52763621221684caDf,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x8C702A9a6e0cd14a53251C630743c4F5327eddE8,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xCBF9FD96c81823BF23E3e2F51CaBa189f29104f3,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x634EA5142039756816418931AAB3A26e7a209f8c,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x344b1E4Ac175f16D3bA40A688cA928E3768E275a,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x69d32FD233F5c075D13186cd8A8E5d422d1b76b3,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x96F937286A008BD3D140F41dbaeDF4ad543B9A9c,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x5b0254bd9Dc7CFFCfDfBed999F6390AB2ac3811B,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xE983d2f4953C8cAf68Dd8f5a196D5fe5f12fbA91,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x2126D723eCb1703d51caF3906355f802BbF2989D,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x7d7a53e0B9473Ec6A4D9F47E03BD19871203841d,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x9e8462dd0158075f5d4Ff23c0324B22d0b5EDbd4,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x535e34911c1618f22eB509aaB564F928960a65e1,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x0a16D6fEe7cf6DEb16BC397294872094F92Cb6Bd,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xADAA69402e7862e6C5Eb6647f05a8954620ee5d3,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xF1E25B3486B90B46Cf0a828Ea1C068A951C2c930,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x55826f7459236341EE817F0478ee7832Cd6F2E7F,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x62F25d0944a1B512a1d77e4dEde57F72FFC8ef25,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x94109b35Fee4c92489Beb6d14a973873FA39f3ec,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x29B10B9081b2E4Aed5411a7154bB8559C89E8785,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xDdf820EfeD77eFdB2B13A379390b6225cAc2d168,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x7dF220262a4C9Ca1FA9b7224BC6F7f4572a892cc,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xef50feE0c8861F3a022EE7a1F61bB11B6c5A1Fd8,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x43e65F8116174d1c38Eed3545d21fC37ea34B565,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x12846A6Da4e729a6B5c33d32F93bf52EE3CAe8C3,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x1d1eC8969BD49833b6512483A75c62Fa98621e8b,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x1E18687410c6EE53A83cCD170964D5fD63bC22C6,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xB0dc7d01e7CfFc8c9e7D0bFdaAb2f4Fb0843dD3a,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x81e877DD467F65b79AfF559a8fAFED6E95f01AD8,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x020Ee2b3876d33EdE0D7C751a3a4593CAB11b90b,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xDD2396b7bB6471096F89F27853b18816CB1c366b,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x4347323e6e135933e2Fed641f49B77cB40751CE1,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xB8569a63435b283C0BE0312b06084d09C91c0512,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xB225d717913B54E52BbD60b7f79fbdbc2bCD5CE2,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xdCAd95C9894d80fB30817F59e7619Fd9128f64d1,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xEc232193782425885d3a8946E9e89de00fcB441a,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x3489098656009933551426796894C51d52d9ee1F,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xE23507DB4351cD60067a8f2D328328BD9Fa8Df34,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xF059B59bdbeC91d83C558B4a3CD3c1c6E275F2F1,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x51b7047a028a92377209E1DF0320b0A248944778,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x29f8d48ADC6328891b45100064738a9F3C7860F0,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xE0847fBB6581987CA66E955BD6e5138A3642246A,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x1cc42446804338f73C9cBa99B5a0e0A695fe1074,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x09A3A850a138dAce342c79fC14F489e3C5269992,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x4CAB0448f89a4AC38615b0b17fBF3164e37a821f,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x31A406EfBD18897c85A028CA2Ad9Bbf06FebAA2c,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xB24B961C30F5a4A0F599513c52b790c2b369d7e0,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x7D161bA844E4FC5a17f04796A2b8166Bf82972Ed,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x196A44D1059E4eA9A528b3720eFbd969CB0Bd6cD,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xd9B325E4040AbdAe9aE4Bdc31bABF9698429aa53,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x2895FF2286A610FE63c6412FCf2D46127439FA68,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x18562507A26c17F0cE760C1Ee54c0387E5774c79,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xd946B3A3694864358DcA0CD641d72263E032a0c8,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x0E80A01f8E69D535975Fa34e64498651BC74247f,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x841AD0AbAb2D33520ca236A2F5D8b038adDc12BA,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x9a4A1982b4c4F59242576063431234829d43f4e2,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x51195454da5e19aF7e11370dDd85D91383e70904,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xa4A45767A697384f685a916e17b1E35e37314540,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x1D19dA85322C5F14201bE546c326E0e6f521B6E6,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xc4BB7e8b4249B15FfF6165e4B67026B81AC41D92,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x7DA04356B9536F4a949Bfc17114e242e84AFCdF4,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x6198A21292308cE287eb9e36e273c1773c5cA888,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xd1a5b91957530E1B3e9cfac1543467C60c352F69,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xA41C7df6Ad3d886B436A54621c1385c6Ca51970e,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x0E4e583EaaAfd1D57E883Ec6cbdb4915B3C31410,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x5c65cFA87605A767aF7DCBE97c097a394C307790,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x0e4cB1Ca39313a34b92CE39ba78748F7edD71E15,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xe28195BAAD36366ed54574852E4A864D1A351332,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xAfD9C0553365A7eAcfF1C60D538807Cf1f84C8DE,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xAcd54246EDa0c5638a247C4717a8782c21497eb6,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xfc427d3112cCEF24DcE7FdA59238aCECa2B8105a,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x95b05F935655c37ADa2088c5767E5006f230B068,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xbbE6b6050Dc3457AF4fc0C422f1cD42993D2A767,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x56Eac0bAF81DCaB4b302C8008Ec95b466F0664AF,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xDDce1b83Fa20abE8A9e6c825E7a34A6395f283c8,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xaf4fAD23b7710Cd73a57dF9FA554CDC67B241372,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xd9220628480F074Fe8D1d9A493C0369E6C4FEf0A,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x0E77BAa40D0D491A9923FD319cD35A095f898a49,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xDdA99785b62d5dfDBcC3AD36640D5aca63c89471,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xd6CE43ea34826C5831E3E815E6af30E2913fa0Ee,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x043AC44F8Cec7e359A31415f1e54459A8c2599a0,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xe077317C204bc995D556d9376F1adf048b512729,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x6360BAD2F792211e983297189f543f045ff329d1,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x3fE2e08a1F7766606574a91a5CfAf3342d023947,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x2f6B67A9E7Ca9f025b786e455261EFe3C65FF7E8,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xE62EF24D033a593E8B0cc6cb9932aee4BeD9d1d8,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x34aBD0D41200d717Df3465755099903f38499155,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x1C05dEcb151A459E8B045a93f472D1B238204094,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xe376d5dF6BEE5863B772f3Ab11B81fEB0b3Ebdf0,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x664784B2a4019B85AA095488efa86FCe4e85d8a6,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xA1cDcfB9c90A745868a2c3a9866F1929f07e7821,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x7A60e93Df6Ed28C63D5E9283BD91b3C1dC3e613B,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xBd5f593C86319523e6E8AfE60dEdBEfaeDBdB8C9,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x6C73d98bF5d0e92b2a9FBbe74d0BFc8dd157b9Ee,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x23E4bCd3d2A02F9791349eAC5692b4c153B1eE72,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x7eE84acF2973c244f90415C7Ed1f9DCA5d951217,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x3207446dD7fDefa5Dd9F66e89F0F49070afc5731,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x5E156540978a1F1Ef032976F77d5d273Ca83Ace7,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x28aa4F9ffe21365473B64C161b566C3CdeAD0108,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x7C4D5ABe8406530EF2aa536F071D7113Aa2a8cb4,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xA788E0586409FA4eaF986E24604003adaa3dcC9d,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x062168300176aA3947d2FEebccEe188eF35aBeb5,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x357990585a6BB953DCBA126de48585ed27E22319,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x062a07cBf4848fdA67292A96a5E02C97E402233F,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xaef1889D58677805399C6F8326c11D159B09cAF2,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xb10bd5CFE2744fBe2916d2a7dC59a939617dfe1B,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x42814CFb08B3a1F9fEDD618D35E4e2a156b4488B,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xC1A3078e1308ae72c79B472A92b1282Ddef5Bd7A,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xc28466bBD0F2f519829fEaEBA61470A381c5d07b,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x5012a077e38A65B999388c5c89f18DBd21B45403,26.4550,
erc20,0x4200000000000000000000000000000000000042,0x44eD9bFD293bc0924De2D92b973795cC969f6729,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xbf8dE5766a1702E7563E559078F0f3De02957FDC,26.4550,
erc20,0x4200000000000000000000000000000000000042,0xD131F1BcDd547e067Af447dD3C36C99d6be9FdEB,26.4550,